trade_date,expiry,spot_0930,atm,lot_size,entry_time,exit_time,slippage_per_order,gross_pnl,costs,net_pnl,leg_1,leg_2,leg_3,week
2023-05-10,2023-05-11,18305.0,18300,50,2023-05-10 09:30:00,2023-05-10 15:10:00,0.2,-447.5,143.572315605,-591.072315605,"{""side"":""CE"",""strike"":18500,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":5.65,""exit_price_raw"":3.5,""entry_price_exec"":5.8500000000000005,""exit_price_exec"":3.3,""gross_pnl"":-215.00000000000003,""costs"":47.92684861000001}","{""side"":""PE"",""strike"":18100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":7.6,""exit_price_raw"":5.0,""entry_price_exec"":7.8,""exit_price_exec"":4.8,""gross_pnl"":-259.99999999999994,""costs"":48.22571284}","{""side"":""PE"",""strike"":17900,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.6,""exit_price_raw"":2.05,""entry_price_exec"":2.4,""exit_price_exec"":2.25,""gross_pnl"":27.500000000000014,""costs"":47.41975415499999}",2023-05-08/2023-05-14
2023-05-11,2023-05-11,18305.15,18300,50,2023-05-11 09:30:00,2023-05-11 15:10:00,0.2,-335.0,141.82125831000002,-476.82125831,"{""side"":""CE"",""strike"":18500,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.75,""exit_price_raw"":0.1,""entry_price_exec"":1.95,""exit_price_exec"":-0.1,""gross_pnl"":-164.99999999999997,""costs"":47.27253879}","{""side"":""PE"",""strike"":18100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":2.2,""exit_price_raw"":0.05,""entry_price_exec"":2.4000000000000004,""exit_price_exec"":-0.15000000000000002,""gross_pnl"":-215.00000000000003,""costs"":47.28547015}","{""side"":""PE"",""strike"":17900,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.0,""exit_price_raw"":0.1,""entry_price_exec"":0.8,""exit_price_exec"":0.30000000000000004,""gross_pnl"":45.0,""costs"":47.26324937}",2023-05-08/2023-05-14
2023-05-12,2023-05-18,18233.25,18250,50,2023-05-12 09:30:00,2023-05-12 15:10:00,0.2,-664.9999999999997,152.92251272,-817.9225127199996,"{""side"":""CE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":24.7,""exit_price_raw"":32.95,""entry_price_exec"":24.9,""exit_price_exec"":32.75,""gross_pnl"":825.0000000000003,""costs"":52.939488510000004}","{""side"":""PE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":37.7,""exit_price_raw"":20.3,""entry_price_exec"":37.900000000000006,""exit_price_exec"":20.1,""gross_pnl"":-1740.0,""costs"":51.7279972}","{""side"":""PE"",""strike"":17850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":12.65,""exit_price_raw"":7.65,""entry_price_exec"":12.450000000000001,""exit_price_exec"":7.8500000000000005,""gross_pnl"":249.99999999999997,""costs"":48.25502700999999}",2023-05-08/2023-05-14
2023-05-15,2023-05-18,18350.2,18350,50,2023-05-15 09:30:00,2023-05-15 15:10:00,0.2,-517.4999999999998,148.75305134500002,-666.2530513449998,"{""side"":""CE"",""strike"":18550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":13.75,""exit_price_raw"":18.8,""entry_price_exec"":13.95,""exit_price_exec"":18.6,""gross_pnl"":505.00000000000006,""costs"":50.45115817}","{""side"":""PE"",""strike"":18150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":25.9,""exit_price_raw"":14.55,""entry_price_exec"":26.099999999999998,""exit_price_exec"":14.350000000000001,""gross_pnl"":-1134.9999999999998,""costs"":50.390090029999996}","{""side"":""PE"",""strike"":17950,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":8.3,""exit_price_raw"":6.05,""entry_price_exec"":8.100000000000001,""exit_price_exec"":6.25,""gross_pnl"":112.50000000000004,""costs"":47.91180314500001}",2023-05-15/2023-05-21
2023-05-16,2023-05-18,18391.7,18400,50,2023-05-16 09:30:00,2023-05-16 15:10:00,0.2,232.4999999999999,147.387868105,85.11213189499989,"{""side"":""CE"",""strike"":18600,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":9.0,""exit_price_raw"":3.4,""entry_price_exec"":9.2,""exit_price_exec"":3.1999999999999997,""gross_pnl"":-560.0,""costs"":48.06162216}","{""side"":""PE"",""strike"":18200,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":18.1,""exit_price_raw"":25.3,""entry_price_exec"":18.3,""exit_price_exec"":25.1,""gross_pnl"":719.9999999999999,""costs"":51.56397756}","{""side"":""PE"",""strike"":18000,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.5,""exit_price_raw"":5.05,""entry_price_exec"":6.3,""exit_price_exec"":5.25,""gross_pnl"":72.50000000000001,""costs"":47.762268385}",2023-05-15/2023-05-21
2023-05-17,2023-05-18,18259.5,18250,50,2023-05-17 09:30:00,2023-05-17 15:10:00,0.2,-587.5,143.667084055,-731.167084055,"{""side"":""CE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":8.0,""exit_price_raw"":2.4,""entry_price_exec"":8.2,""exit_price_exec"":2.1999999999999997,""gross_pnl"":-560.0,""costs"":47.875715359999994}","{""side"":""PE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":7.3,""exit_price_raw"":6.5,""entry_price_exec"":7.5,""exit_price_exec"":6.3,""gross_pnl"":-79.99999999999997,""costs"":48.42455692}","{""side"":""PE"",""strike"":17850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.15,""exit_price_raw"":1.1,""entry_price_exec"":1.95,""exit_price_exec"":1.3,""gross_pnl"":52.49999999999999,""costs"":47.366811774999995}",2023-05-15/2023-05-21
2023-05-18,2023-05-18,18272.95,18250,50,2023-05-18 09:30:00,2023-05-18 15:10:00,0.2,-262.5,141.826210955,-404.32621095499996,"{""side"":""CE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.9,""exit_price_raw"":0.1,""entry_price_exec"":2.1,""exit_price_exec"":-0.1,""gross_pnl"":-179.99999999999997,""costs"":47.2792068}","{""side"":""PE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.55,""exit_price_raw"":0.3,""entry_price_exec"":1.75,""exit_price_exec"":0.09999999999999998,""gross_pnl"":-125.0,""costs"":47.29193879}","{""side"":""PE"",""strike"":17850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":0.9,""exit_price_raw"":0.05,""entry_price_exec"":0.7,""exit_price_exec"":0.25,""gross_pnl"":42.5,""costs"":47.255065365}",2023-05-15/2023-05-21
2023-05-19,2023-05-25,18143.25,18150,50,2023-05-19 09:30:00,2023-05-19 15:10:00,0.2,-812.5,151.15689950499998,-963.656899505,"{""side"":""CE"",""strike"":18350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":28.4,""exit_price_raw"":31.15,""entry_price_exec"":28.599999999999998,""exit_price_exec"":30.95,""gross_pnl"":275.0,""costs"":52.84934996999999}","{""side"":""PE"",""strike"":17950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":26.95,""exit_price_raw"":14.25,""entry_price_exec"":27.15,""exit_price_exec"":14.05,""gross_pnl"":-1270.0,""costs"":50.39433008}","{""side"":""PE"",""strike"":17750,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":8.65,""exit_price_raw"":5.0,""entry_price_exec"":8.450000000000001,""exit_price_exec"":5.2,""gross_pnl"":182.50000000000003,""costs"":47.913219455}",2023-05-15/2023-05-21
2023-05-22,2023-05-25,18250.6,18250,50,2023-05-22 09:30:00,2023-05-22 15:10:00,0.2,-277.4999999999998,148.474399395,-425.97439939499975,"{""side"":""CE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":16.9,""exit_price_raw"":22.6,""entry_price_exec"":17.099999999999998,""exit_price_exec"":22.400000000000002,""gross_pnl"":570.0000000000002,""costs"":51.128709300000004}","{""side"":""PE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":20.15,""exit_price_raw"":10.45,""entry_price_exec"":20.349999999999998,""exit_price_exec"":10.25,""gross_pnl"":-970.0,""costs"":49.55452404}","{""side"":""PE"",""strike"":17850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":7.05,""exit_price_raw"":4.6,""entry_price_exec"":6.85,""exit_price_exec"":4.8,""gross_pnl"":122.50000000000001,""costs"":47.791166055000005}",2023-05-22/2023-05-28
2023-05-23,2023-05-25,18379.75,18400,50,2023-05-23 09:30:00,2023-05-23 15:10:00,0.2,-632.5,145.174342485,-777.674342485,"{""side"":""CE"",""strike"":18600,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":5.9,""exit_price_raw"":2.5,""entry_price_exec"":6.1000000000000005,""exit_price_exec"":2.3,""gross_pnl"":-340.0,""costs"":47.79650856}","{""side"":""PE"",""strike"":18200,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":16.3,""exit_price_raw"":12.3,""entry_price_exec"":16.5,""exit_price_exec"":12.100000000000001,""gross_pnl"":-400.00000000000006,""costs"":49.64506724}","{""side"":""PE"",""strike"":18000,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.35,""exit_price_raw"":4.2,""entry_price_exec"":6.1499999999999995,""exit_price_exec"":4.4,""gross_pnl"":107.49999999999997,""costs"":47.732766685}",2023-05-22/2023-05-28
2023-05-24,2023-05-25,18302.7,18300,50,2023-05-24 09:30:00,2023-05-24 15:10:00,0.2,-522.5,143.23848972500002,-665.738489725,"{""side"":""CE"",""strike"":18500,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":4.85,""exit_price_raw"":2.35,""entry_price_exec"":5.05,""exit_price_exec"":2.15,""gross_pnl"":-249.99999999999994,""costs"":47.728614480000005}","{""side"":""PE"",""strike"":18100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":7.55,""exit_price_raw"":4.1,""entry_price_exec"":7.75,""exit_price_exec"":3.8999999999999995,""gross_pnl"":-345.0,""costs"":48.09618211}","{""side"":""PE"",""strike"":17900,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.75,""exit_price_raw"":1.3,""entry_price_exec"":2.55,""exit_price_exec"":1.5,""gross_pnl"":72.5,""costs"":47.413693135}",2023-05-22/2023-05-28
2023-05-25,2023-05-25,18257.15,18250,50,2023-05-25 09:30:00,2023-05-25 15:10:00,0.2,-272.5,141.793474935,-414.293474935,"{""side"":""CE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.7,""exit_price_raw"":0.1,""entry_price_exec"":1.9,""exit_price_exec"":-0.1,""gross_pnl"":-160.0,""costs"":47.270316120000004}","{""side"":""PE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.65,""exit_price_raw"":0.1,""entry_price_exec"":1.8499999999999999,""exit_price_exec"":-0.1,""gross_pnl"":-154.99999999999997,""costs"":47.268093449999995}","{""side"":""PE"",""strike"":17850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":0.9,""exit_price_raw"":0.05,""entry_price_exec"":0.7,""exit_price_exec"":0.25,""gross_pnl"":42.5,""costs"":47.255065365}",2023-05-22/2023-05-28
2023-05-26,2023-06-01,18362.9,18350,50,2023-05-26 09:30:00,2023-05-26 15:10:00,0.2,2685.000000000001,156.10423217,2528.8957678300008,"{""side"":""CE"",""strike"":18550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":29.3,""exit_price_raw"":66.95,""entry_price_exec"":29.5,""exit_price_exec"":66.75,""gross_pnl"":3765.000000000001,""costs"":57.95338975}","{""side"":""PE"",""strike"":18150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":25.35,""exit_price_raw"":13.4,""entry_price_exec"":25.55,""exit_price_exec"":13.200000000000001,""gross_pnl"":-1195.0000000000002,""costs"":50.202969249999995}","{""side"":""PE"",""strike"":17950,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":8.7,""exit_price_raw"":6.4,""entry_price_exec"":8.5,""exit_price_exec"":6.6000000000000005,""gross_pnl"":114.99999999999996,""costs"":47.94787317}",2023-05-22/2023-05-28
2023-05-29,2023-06-01,18629.15,18650,50,2023-05-29 09:30:00,2023-05-29 15:10:00,0.2,-595.0,148.79679807000002,-743.79679807,"{""side"":""CE"",""strike"":18850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":12.75,""exit_price_raw"":6.9,""entry_price_exec"":12.95,""exit_price_exec"":6.7,""gross_pnl"":-585.0,""costs"":48.72340931}","{""side"":""PE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":26.35,""exit_price_raw"":25.6,""entry_price_exec"":26.55,""exit_price_exec"":25.400000000000002,""gross_pnl"":-74.99999999999999,""costs"":51.97315413}","{""side"":""PE"",""strike"":18250,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":10.1,""exit_price_raw"":8.8,""entry_price_exec"":9.9,""exit_price_exec"":9.0,""gross_pnl"":64.99999999999994,""costs"":48.10023463}",2023-05-29/2023-06-04
2023-05-30,2023-06-01,18642.35,18650,50,2023-05-30 09:30:00,2023-05-30 15:10:00,0.2,-1142.5,145.49865589499998,-1287.998655895,"{""side"":""CE"",""strike"":18850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":8.5,""exit_price_raw"":3.85,""entry_price_exec"":8.7,""exit_price_exec"":3.65,""gross_pnl"":-465.00000000000006,""costs"":48.10304948999999}","{""side"":""PE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":19.45,""exit_price_raw"":11.0,""entry_price_exec"":19.65,""exit_price_exec"":10.8,""gross_pnl"":-845.0,""costs"":49.60120603}","{""side"":""PE"",""strike"":18250,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":7.3,""exit_price_raw"":3.95,""entry_price_exec"":7.1,""exit_price_exec"":4.15,""gross_pnl"":167.5,""costs"":47.794400375}",2023-05-29/2023-06-04
2023-05-31,2023-06-01,18560.2,18550,50,2023-05-31 09:30:00,2023-05-31 15:10:00,0.2,-432.5,143.398331475,-575.898331475,"{""side"":""CE"",""strike"":18750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":5.45,""exit_price_raw"":2.5,""entry_price_exec"":5.65,""exit_price_exec"":2.3,""gross_pnl"":-295.0,""costs"":47.77650453}","{""side"":""PE"",""strike"":18350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":6.9,""exit_price_raw"":5.25,""entry_price_exec"":7.1000000000000005,""exit_price_exec"":5.05,""gross_pnl"":-165.00000000000003,""costs"":48.22995881}","{""side"":""PE"",""strike"":18150,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.3,""exit_price_raw"":1.75,""entry_price_exec"":2.0999999999999996,""exit_price_exec"":1.95,""gross_pnl"":27.49999999999999,""costs"":47.391868134999996}",2023-05-29/2023-06-04
2023-06-01,2023-06-01,18518.75,18500,50,2023-06-01 09:30:00,2023-06-01 15:10:00,0.2,-287.5,141.795495275,-429.295495275,"{""side"":""CE"",""strike"":18700,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.9,""exit_price_raw"":0.1,""entry_price_exec"":2.1,""exit_price_exec"":-0.1,""gross_pnl"":-179.99999999999997,""costs"":47.2792068}","{""side"":""PE"",""strike"":18300,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.55,""exit_price_raw"":0.1,""entry_price_exec"":1.75,""exit_price_exec"":-0.1,""gross_pnl"":-145.0,""costs"":47.263648110000005}","{""side"":""PE"",""strike"":18100,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":0.85,""exit_price_raw"":0.1,""entry_price_exec"":0.6499999999999999,""exit_price_exec"":0.30000000000000004,""gross_pnl"":37.5,""costs"":47.252640365}",2023-05-29/2023-06-04
2023-06-02,2023-06-08,18551.65,18550,50,2023-06-02 09:30:00,2023-06-02 15:10:00,0.2,-1172.5,150.201490945,-1322.701490945,"{""side"":""CE"",""strike"":18750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":29.25,""exit_price_raw"":23.85,""entry_price_exec"":29.45,""exit_price_exec"":23.650000000000002,""gross_pnl"":-539.9999999999999,""costs"":51.85452554}","{""side"":""PE"",""strike"":18350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":23.7,""exit_price_raw"":16.2,""entry_price_exec"":23.9,""exit_price_exec"":16.0,""gross_pnl"":-750.0,""costs"":50.525690659999995}","{""side"":""PE"",""strike"":18150,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":7.35,""exit_price_raw"":5.0,""entry_price_exec"":7.1499999999999995,""exit_price_exec"":5.2,""gross_pnl"":117.49999999999999,""costs"":47.821274745}",2023-05-29/2023-06-04
2023-06-05,2023-06-08,18612.65,18600,50,2023-06-05 09:30:00,2023-06-05 15:10:00,0.2,-870.0000000000003,146.65098196000002,-1016.6509819600003,"{""side"":""CE"",""strike"":18800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":18.05,""exit_price_raw"":10.7,""entry_price_exec"":18.25,""exit_price_exec"":10.5,""gross_pnl"":-735.0000000000002,""costs"":49.49653525}","{""side"":""PE"",""strike"":18400,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":14.3,""exit_price_raw"":12.6,""entry_price_exec"":14.5,""exit_price_exec"":12.4,""gross_pnl"":-170.00000000000009,""costs"":49.598596459999996}","{""side"":""PE"",""strike"":18200,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":4.1,""exit_price_raw"":3.4,""entry_price_exec"":3.8999999999999995,""exit_price_exec"":3.6,""gross_pnl"":34.999999999999986,""costs"":47.555850250000006}",2023-06-05/2023-06-11
2023-06-06,2023-06-08,18602.8,18600,50,2023-06-06 09:30:00,2023-06-06 15:10:00,0.2,-892.5,144.09082246499997,-1036.590822465,"{""side"":""CE"",""strike"":18800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":8.7,""exit_price_raw"":3.45,""entry_price_exec"":8.899999999999999,""exit_price_exec"":3.25,""gross_pnl"":-525.0,""costs"":48.05535881}","{""side"":""PE"",""strike"":18400,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":10.95,""exit_price_raw"":6.35,""entry_price_exec"":11.149999999999999,""exit_price_exec"":6.1499999999999995,""gross_pnl"":-460.0,""costs"":48.56559381999999}","{""side"":""PE"",""strike"":18200,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":3.45,""exit_price_raw"":1.6,""entry_price_exec"":3.25,""exit_price_exec"":1.8,""gross_pnl"":92.50000000000001,""costs"":47.469869835}",2023-06-05/2023-06-11
2023-06-07,2023-06-08,18652.3,18650,50,2023-06-07 09:30:00,2023-06-07 15:10:00,0.2,122.50000000000006,143.235273165,-20.73527316499994,"{""side"":""CE"",""strike"":18850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":2.15,""exit_price_raw"":4.75,""entry_price_exec"":2.35,""exit_price_exec"":4.55,""gross_pnl"":260.0,""costs"":47.94807846}","{""side"":""PE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":4.85,""exit_price_raw"":3.7,""entry_price_exec"":5.05,""exit_price_exec"":3.5,""gross_pnl"":-114.99999999999994,""costs"":47.919576570000004}","{""side"":""PE"",""strike"":18250,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.8,""exit_price_raw"":2.25,""entry_price_exec"":1.6,""exit_price_exec"":2.45,""gross_pnl"":-22.5,""costs"":47.367618134999994}",2023-06-05/2023-06-11
2023-06-08,2023-06-08,18746.1,18750,50,2023-06-08 09:30:00,2023-06-08 15:10:00,0.2,-267.5,141.847024305,-409.347024305,"{""side"":""CE"",""strike"":18950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":0.9,""exit_price_raw"":0.1,""entry_price_exec"":1.1,""exit_price_exec"":-0.1,""gross_pnl"":-80.00000000000001,""costs"":47.2347534}","{""side"":""PE"",""strike"":18550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":2.7,""exit_price_raw"":0.2,""entry_price_exec"":2.9000000000000004,""exit_price_exec"":0.0,""gross_pnl"":-250.0,""costs"":47.32891486}","{""side"":""PE"",""strike"":18350,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.3,""exit_price_raw"":0.05,""entry_price_exec"":1.1,""exit_price_exec"":0.25,""gross_pnl"":62.5,""costs"":47.283356045}",2023-06-05/2023-06-11
2023-06-09,2023-06-15,18649.75,18650,50,2023-06-09 09:30:00,2023-06-09 15:10:00,0.2,-352.4999999999998,150.004289185,-502.5042891849998,"{""side"":""CE"",""strike"":18850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":21.9,""exit_price_raw"":11.9,""entry_price_exec"":22.099999999999998,""exit_price_exec"":11.700000000000001,""gross_pnl"":-999.9999999999998,""costs"":49.837424920000004}","{""side"":""PE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":22.7,""exit_price_raw"":29.2,""entry_price_exec"":22.9,""exit_price_exec"":29.0,""gross_pnl"":650.0,""costs"":52.32013146}","{""side"":""PE"",""strike"":18250,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":7.05,""exit_price_raw"":7.1,""entry_price_exec"":6.85,""exit_price_exec"":7.3,""gross_pnl"":-2.499999999999993,""costs"":47.846732805}",2023-06-05/2023-06-11
2023-06-12,2023-06-15,18596.0,18600,50,2023-06-12 09:30:00,2023-06-12 15:10:00,0.2,-867.4999999999999,146.961264515,-1014.4612645149999,"{""side"":""CE"",""strike"":18800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":17.3,""exit_price_raw"":13.9,""entry_price_exec"":17.5,""exit_price_exec"":13.700000000000001,""gross_pnl"":-340.0,""costs"":49.91584608000001}","{""side"":""PE"",""strike"":18400,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":16.9,""exit_price_raw"":10.9,""entry_price_exec"":17.099999999999998,""exit_price_exec"":10.700000000000001,""gross_pnl"":-599.9999999999999,""costs"":49.47370452}","{""side"":""PE"",""strike"":18200,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":4.45,""exit_price_raw"":3.0,""entry_price_exec"":4.25,""exit_price_exec"":3.2,""gross_pnl"":72.50000000000001,""costs"":47.571713915}",2023-06-12/2023-06-18
2023-06-13,2023-06-15,18680.35,18700,50,2023-06-13 09:30:00,2023-06-13 15:10:00,0.2,-560.0000000000001,144.36595288,-704.3659528800001,"{""side"":""CE"",""strike"":18900,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":5.55,""exit_price_raw"":4.85,""entry_price_exec"":5.75,""exit_price_exec"":4.6499999999999995,""gross_pnl"":-70.00000000000001,""costs"":48.11336536}","{""side"":""PE"",""strike"":18500,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":12.3,""exit_price_raw"":6.95,""entry_price_exec"":12.5,""exit_price_exec"":6.75,""gross_pnl"":-535.0000000000001,""costs"":48.71047795}","{""side"":""PE"",""strike"":18300,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":4.0,""exit_price_raw"":3.1,""entry_price_exec"":3.8,""exit_price_exec"":3.3000000000000003,""gross_pnl"":44.99999999999999,""costs"":47.54210957000001}",2023-06-12/2023-06-18
2023-06-14,2023-06-15,18718.4,18700,50,2023-06-14 09:30:00,2023-06-14 15:10:00,0.2,-172.50000000000003,143.115436515,-315.61543651500006,"{""side"":""CE"",""strike"":18900,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":3.75,""exit_price_raw"":3.35,""entry_price_exec"":3.95,""exit_price_exec"":3.15,""gross_pnl"":-40.0,""costs"":47.82116914}","{""side"":""PE"",""strike"":18500,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":4.9,""exit_price_raw"":3.6,""entry_price_exec"":5.1000000000000005,""exit_price_exec"":3.4,""gross_pnl"":-130.00000000000003,""costs"":47.9076539}","{""side"":""PE"",""strike"":18300,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.1,""exit_price_raw"":2.15,""entry_price_exec"":1.9000000000000001,""exit_price_exec"":2.35,""gross_pnl"":-2.499999999999993,""costs"":47.386613475000004}",2023-06-12/2023-06-18
2023-06-15,2023-06-15,18748.75,18750,50,2023-06-15 09:30:00,2023-06-15 15:10:00,0.2,-207.5,141.811056925,-349.311056925,"{""side"":""CE"",""strike"":18950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":0.95,""exit_price_raw"":0.15,""entry_price_exec"":1.15,""exit_price_exec"":-0.05000000000000002,""gross_pnl"":-80.0,""costs"":47.24404874}","{""side"":""PE"",""strike"":18550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":2.0,""exit_price_raw"":0.1,""entry_price_exec"":2.2,""exit_price_exec"":-0.1,""gross_pnl"":-189.99999999999997,""costs"":47.28365214}","{""side"":""PE"",""strike"":18350,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.3,""exit_price_raw"":0.05,""entry_price_exec"":1.1,""exit_price_exec"":0.25,""gross_pnl"":62.5,""costs"":47.283356045}",2023-06-12/2023-06-18
2023-06-16,2023-06-22,18751.85,18750,50,2023-06-16 09:30:00,2023-06-16 15:10:00,0.2,832.4999999999999,150.55112816499997,681.9488718349999,"{""side"":""CE"",""strike"":18950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":20.5,""exit_price_raw"":35.1,""entry_price_exec"":20.7,""exit_price_exec"":34.9,""gross_pnl"":1460.0,""costs"":53.05690904}","{""side"":""PE"",""strike"":18550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":19.0,""exit_price_raw"":11.95,""entry_price_exec"":19.2,""exit_price_exec"":11.75,""gross_pnl"":-705.0000000000001,""costs"":49.715582729999994}","{""side"":""PE"",""strike"":18350,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.7,""exit_price_raw"":5.15,""entry_price_exec"":6.5,""exit_price_exec"":5.3500000000000005,""gross_pnl"":77.5,""costs"":47.77863639499999}",2023-06-12/2023-06-18
